ApsimVersion = 5.4
Title = 
           date           year      wht_yield         wht_ep     wht_laimax      sor_yield         sor_ep     sor_laimax    avg_residue    max_residue    min_residue annual_rainfall  annual_runoff      annual_es   annual_drain
             ()         (year)        (kg/ha)           (mm)      (m^2/m^2)        (kg/ha)             ()        (m2/m2)        (kg/ha)        (kg/ha)        (kg/ha)            (mm)           (mm)           (mm)           (mm)
     15/05/1958           1958            0.0          0.000          0.000            0.0          0.000          0.000          609.0          959.1            0.0          83.800          0.000         90.048          0.000
     07/09/1958           1958            0.0         35.177          1.612            0.0          0.000          0.000          101.7          230.7            0.0         327.700         11.900        108.350        165.050
     26/09/1958           1958            0.0          0.000          0.000            0.0          0.000          0.000         2814.2         3019.5            0.0          55.700          0.000         26.299         14.004
     24/02/1959           1959            0.0          0.000          0.000          601.5         43.426          0.668         1822.0         2656.6            0.0         141.700          0.223        118.907         32.963
     19/06/1959           1959            0.0          0.000          0.000            0.0          0.000          0.000          543.2          850.7            0.0         182.800          2.838        108.185         14.385
     24/11/1959           1959         1958.7        100.575          2.121            0.0          0.000          0.000          102.4          248.1            0.0         354.300         13.545        157.301         96.033
     14/05/1960           1960            0.0          0.000          0.000            0.0          0.000          0.000         4452.6         5221.9            0.0         237.800          3.354        121.262        112.749
     06/09/1960           1960            0.0         13.808          0.910            0.0          0.000          0.000         2748.8         3684.3            0.0         281.700          0.672         75.511        201.796
     27/01/1961           1961            0.0          0.000          0.000            0.0          0.000          0.000         2959.5         3481.7            0.0         114.900          0.000         87.438         15.383
     27/06/1961           1961            0.0          0.000          0.000         1353.3         42.759          0.996         1245.0         2690.0            0.0         298.800         16.569        131.123        114.627
     02/07/1961           1961            0.0          0.000          0.000            0.0          0.000          0.000          530.0          547.8            0.0          37.900          1.575          5.841          7.291
     02/12/1961           1961         1207.3         68.133          1.845            0.0          0.000          0.000          178.4          508.0            0.0         272.800          8.168        141.563        129.707
     15/05/1962           1962            0.0          0.000          0.000            0.0          0.000          0.000         2716.2         3406.0            0.0         109.100          5.902         72.320          0.000
     07/09/1962           1962            0.0         14.838          0.617            0.0          0.000          0.000         1178.2         2300.3            0.0         340.500          7.854        112.322        173.441
     04/10/1962           1962            0.0          0.000          0.000            0.0          0.000          0.000         1504.5         1777.1            0.0          54.800          0.274         37.434         17.256
     02/03/1963           1963            0.0          0.000          0.000         1257.9         46.230          0.873          650.6         1321.5            0.0         147.900          0.000        139.615         28.712
     15/05/1963           1963            0.0          0.000          0.000            0.0          0.000          0.000          377.0          480.4            0.0         188.900         25.227         67.036          5.398
     02/11/1963           1963         1439.3         83.054          1.882            0.0          0.000          0.000           66.3          211.1            0.0         427.600         16.024        162.567        216.311
     14/05/1964           1964            0.0          0.000          0.000            0.0          0.000          0.000         4931.3         5517.9            0.0          81.800          0.000         86.661          0.000
     06/09/1964           1964            0.0          9.474          0.500            0.0          0.000          0.000         3335.1         4223.5            0.0         386.100          8.871         74.159        273.113
     07/10/1964           1964            0.0          0.000          0.000            0.0          0.000          0.000         3406.5         3588.0            0.0          69.200          0.030         35.604          9.079
     07/03/1965           1965            0.0          0.000          0.000          988.0         42.172          0.720         2312.9         3204.9            0.0         137.600          0.000        118.138         49.879
     28/05/1965           1965            0.0          0.000          0.000            0.0          0.000          0.000          717.4          852.9            0.0         144.200          2.808         75.822          4.941
     19/11/1965           1965         1942.1         98.966          2.605            0.0          0.000          0.000          214.3          514.4            0.0         438.600         13.197        165.460        175.666
     15/05/1966           1966            0.0          0.000          0.000            0.0          0.000          0.000         4847.0         6172.3            0.0         147.100          0.000        116.350         32.148
     07/09/1966           1966            0.0         12.374          0.771            0.0          0.000          0.000         2711.8         3734.4            0.0         240.800          3.734         77.302        143.458
     11/10/1966           1966            0.0          0.000          0.000            0.0          0.000          0.000         2876.6         3131.3            0.0          86.200          0.000         43.818         30.606
     10/03/1967           1967            0.0          0.000          0.000          941.6         45.202          0.754         1500.7         2554.5            0.0         122.600          0.000        108.174         29.061
     30/06/1967           1967            0.0          0.000          0.000            0.0          0.000          0.000          374.8          711.1            0.0         224.300          2.217        138.219         24.918
     04/12/1967           1967         1370.8         64.060          2.408            0.0          0.000          0.000           56.6          126.0            0.0         269.000         14.668        148.739        107.599
     14/05/1968           1968            0.0          0.000          0.000            0.0          0.000          0.000         2393.0         3261.7            0.0         178.800          0.010        136.814          0.000
     06/09/1968           1968            0.0         17.581          1.143            0.0          0.000          0.000          786.3         1344.4            0.0         275.200          2.833        106.567        137.012
     29/06/1969           1969            0.0          0.000          0.000            0.0          0.000          0.000          869.0         2240.2            0.0         311.100          4.214        222.583         52.717
     05/12/1969           1969         1527.5         60.602          2.648            0.0          0.000          0.000           65.2          196.4            0.0         219.900          8.241        154.301         82.009
     15/05/1970           1970            0.0          0.000          0.000            0.0          0.000          0.000         2169.9         2882.1            0.0         141.300          2.153         91.481          0.000
     07/09/1970           1970            0.0         24.927          1.170            0.0          0.000          0.000          628.7         1159.3            0.0         230.400          0.239        108.117         97.320
     24/09/1970           1970            0.0          0.000          0.000            0.0          0.000          0.000         2312.5         2588.2            0.0          44.500          0.000         22.918          2.612
     22/02/1971           1971            0.0          0.000          0.000          968.6         45.144          0.710         1083.3         2035.8            0.0         146.400          0.000        126.436         38.784
     22/05/1971           1971            0.0          0.000          0.000            0.0          0.000          0.000          471.1          597.9            0.0         144.400         13.564         65.912          0.000
     25/11/1971           1971         2415.1        132.815          3.336            0.0          0.000          0.000          100.0          274.0            0.0         410.300         10.629        163.241         89.322
     14/05/1972           1972            0.0          0.000          0.000            0.0          0.000          0.000         8414.0         9555.9            0.0          99.100          0.000         78.563         38.064
     06/09/1972           1972            0.0         17.651          0.898            0.0          0.000          0.000         6126.6         7439.6            0.0         225.900          0.504         36.614        176.137
     26/05/1973           1973            0.0          0.000          0.000            0.0          0.000          0.000         5783.6         6981.4            0.0         195.800          0.000        115.192         67.067
     24/11/1973           1973          381.2         60.694          1.335            0.0          0.000          0.000         2425.1         4295.8            0.0         473.800          1.628        142.820        288.608
     15/05/1974           1974            0.0          0.000          0.000            0.0          0.000          0.000         4397.5         5291.5            0.0         146.800          0.001        107.394         15.105
     07/09/1974           1974            0.0         20.759          0.981            0.0          0.000          0.000         2059.3         3026.0            0.0         266.700          1.712         90.191        195.780
     19/11/1974           1974            0.0          0.000          0.000            0.0          0.000          0.000         2804.2         3112.9            0.0         102.800          0.000         73.478          0.636
     09/04/1975           1975            0.0          0.000          0.000          650.1         38.435          0.684         2045.0         2475.8            0.0          77.600          0.017         59.766         20.864
     20/05/1975           1975            0.0          0.000          0.000            0.0          0.000          0.000          557.1          761.3            0.0          78.200          0.070         51.906          0.000
     16/11/1975           1975         2062.9         99.830          2.479            0.0          0.000          0.000          143.6          391.3            0.0         373.400         13.949        169.537        129.257
     14/05/1976           1976            0.0          0.000          0.000            0.0          0.000          0.000         5177.8         6146.9            0.0         212.800          0.174        108.215         70.733
     06/09/1976           1976            0.0         19.850          1.001            0.0          0.000          0.000         2688.9         3797.7            0.0         260.300          0.979         74.639        147.051
     12/10/1976           1976            0.0          0.000          0.000            0.0          0.000          0.000         3225.9         3574.4            0.0          76.100          0.000         45.225         15.315
     12/03/1977           1977            0.0          0.000          0.000          756.3         40.472          0.664         1514.7         2822.9            0.0         117.500          0.010         99.957         57.675
     19/05/1977           1977            0.0          0.000          0.000            0.0          0.000          0.000          674.4          726.4            0.0          78.700          2.664         40.193          0.000
     15/11/1977           1977         2076.9         94.216          2.314            0.0          0.000          0.000          171.0          455.2            0.0         415.300         29.484        164.645        115.860
     15/05/1978           1978            0.0          0.000          0.000            0.0          0.000          0.000         4559.4         6260.7            0.0         170.800          0.048        124.918         54.104
     07/09/1978           1978            0.0         10.166          0.691            0.0          0.000          0.000         2342.6         3486.7            0.0         316.200          1.111         87.835        194.811
     02/10/1978           1978            0.0          0.000          0.000            0.0          0.000          0.000         2299.6         2525.0            0.0          72.300          0.000         38.571         17.194
     02/03/1979           1979            0.0          0.000          0.000          936.6         43.234          0.888         1185.5         2022.4            0.0         122.900          0.000        109.849         28.645
     22/05/1979           1979            0.0          0.000          0.000            0.0          0.000          0.000          449.1          585.2            0.0          70.400          0.000         62.884          0.000
     19/11/1979           1979         1861.3         95.419          2.474            0.0          0.000          0.000          140.2          367.7            0.0         392.600          5.405        180.766         86.541
     14/05/1980           1980            0.0          0.000          0.000            0.0          0.000          0.000         5725.1         6682.9            0.0         134.600          0.000         87.805         46.158
     06/09/1980           1980            0.0         21.409          1.181            0.0          0.000          0.000         3078.6         4307.6            0.0         244.800          1.614         67.952        147.405
     17/10/1980           1980            0.0          0.000          0.000            0.0          0.000          0.000         3779.5         4209.6            0.0          84.000          0.000         53.316         13.633
     17/03/1981           1981            0.0          0.000          0.000          789.8         37.398          0.706         2223.1         3304.7            0.0         114.100          0.004         99.489         48.628
     30/05/1981           1981            0.0          0.000          0.000            0.0          0.000          0.000          646.8          904.4            0.0         111.600          0.140         65.185          0.000
     26/11/1981           1981         1468.0         65.436          2.176            0.0          0.000          0.000          185.6          446.9            0.0         324.800          4.870        169.713        129.573
     15/05/1982           1982            0.0          0.000          0.000            0.0          0.000          0.000         3125.2         4169.9            0.0         268.500         91.520        102.710         39.945
     07/09/1982           1982            0.0         20.433          1.432            0.0          0.000          0.000         1619.5         2473.0            0.0         190.100          0.000         87.884         71.167
     29/11/1982           1982            0.0          0.000          0.000            0.0          0.000          0.000         2162.3         2794.0            0.0          81.600          0.000         72.081          0.723
     03/04/1983           1983            0.0          0.000          0.000         1184.1         41.757          0.902         1438.1         1830.0            0.0          61.200          0.000         64.344          2.420
     20/06/1983           1983            0.0          0.000          0.000            0.0          0.000          0.000          342.0          554.9            0.0         102.000          0.892         77.644          0.000
     30/11/1983           1983         2322.3         86.502          3.165            0.0          0.000          0.000           53.0          158.9            0.0         300.200          6.499        164.345         60.086
     14/05/1984           1984            0.0          0.000          0.000            0.0          0.000          0.000         3604.5         4577.4            0.0         125.300          0.000        100.470          0.000
     06/09/1984           1984            0.0         10.228          0.684            0.0          0.000          0.000         1588.6         2853.9            0.0         324.700          3.908        104.532        159.683
     07/11/1984           1984            0.0          0.000          0.000            0.0          0.000          0.000         1409.7         1863.0            0.0         109.600          0.001         82.599         60.671
     27/03/1985           1985            0.0          0.000          0.000         1216.7         52.963          1.033          569.3         1012.7            0.0         131.300          3.287         96.714         32.632
     02/07/1985           1985            0.0          0.000          0.000            0.0          0.000          0.000          431.3          654.8            0.0         160.400         12.398         92.613          0.000
     10/12/1985           1985         2158.7         89.001          3.313            0.0          0.000          0.000           72.0          197.7            0.0         249.400          0.314        163.859         49.997
     15/05/1986           1986            0.0          0.000          0.000            0.0          0.000          0.000         4485.5         4877.4            0.0          91.800          0.000         67.717          0.000
     07/09/1986           1986            0.0         16.897          1.197            0.0          0.000          0.000         2492.0         3736.9            0.0         252.800          0.153         76.013        127.422
     15/05/1987           1987            0.0          0.000          0.000            0.0          0.000          0.000         2185.9         3300.9            0.0         226.000          4.013        169.751         35.679
     04/11/1987           1987         2631.0         81.877          2.323            0.0          0.000          0.000          330.7          887.2            0.0         209.600          0.000        138.764         31.036
     14/05/1988           1988            0.0          0.000          0.000            0.0          0.000          0.000         2722.3         4324.3            0.0         239.800         24.773        136.945         14.578
     06/09/1988           1988            0.0         16.384          0.751            0.0          0.000          0.000          769.6         1506.8            0.0         338.300          6.867        126.373        228.828
